TITLE,original_genre,predicted_genre
Nightshade (2004),mystery,drama
Best in Show (2000),comedy,comedy
Tears Is Not Enough (2013),short,drama
"""Posledniy khod korolevy"" (2015)",crime,drama
Mr. Belvedere Rings the Bell (1951),comedy,drama
Arizona Bad Man (1935),western,western
Il gabbiano (1969),drama,drama
A Fading Flower (1995),short,drama
Voices of Chile (2011),documentary,documentary
The Stepford Husbands (1996),drama,comedy
Island Earth (2016),documentary,documentary
Death of a Poetess (2017),drama,drama
Gateways to the Otherworld (2007),documentary,documentary
From Cheesecake to Cheesecake: The Joy Harmon Story (2013),documentary,documentary
Homolka a tobolka (1972),comedy,drama
The Kings of Crenshaw (2017),documentary,documentary
Aftersun (2006),comedy,drama
The Krolevsky Case (2010),drama,drama
"""Historia de las Comunicaciones y Transportes en México, La comunicación globalizada"" (2010)",documentary,documentary
The Making of 'Indiana Jones and the Temple of Doom' (1985),documentary,documentary
"""After Hours"" (1989)",news,documentary
Bloody Muscle Body Builder in Hell (2012),horror,horror
In the Grip of Evil (1997),documentary,documentary
Manden med tubaen (2000),short,drama
Enas iroas... sti Romi (2006),comedy,drama
"""La Zona de Combate"" (2008)",reality-tv,documentary
"""Doors of Fear - Abwab El Khouf"" (2011)",horror,drama
"""Latin in America"" (2013)",comedy,drama
Moviemaking in Virginia: Take 3 (2008),documentary,documentary
Haque (1991),drama,drama
Ode to Billy Joe (1976),drama,drama
Sahkanaga (2011),mystery,documentary
Silver Bullet (1985),horror,horror
Strip-tease (1963),drama,documentary
Ride in the Whirlwind (1966),western,drama
"""Riding in Cars with Girls: Web-series"" (2016)",comedy,comedy
Wilderness in America: From Conquest to Conservation (2015),documentary,documentary
For the Love of a Man (2015),documentary,documentary
"""Mild Seven Videography"" (1989)",music,comedy
Bad Seeds (2013),drama,documentary
Tamantashar Yom (2011),drama,documentary
Jean Paul (2006),short,short
The Half Dead (2018),sci-fi,horror
Sketches of the Wild (2010),short,documentary
Indro. L'uomo che scriveva sull'acqua (2016),documentary,documentary
Pehchan (1975),drama,drama
"""A Town & County Murder"" (2013)",documentary,documentary
Graffiti Verite' 11: Don't Believe da Noize! (2010),documentary,documentary
"""Survival: Tales from the Wild"" (2011)",documentary,documentary
Camp Out (2006),documentary,documentary
Juhtimisaju (2008),game-show,documentary
Mugabe and the White African (2009),documentary,documentary
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),documentary,documentary
"""London360"" (2011)",news,documentary
3 Hot Tales (2007),short,documentary
"""Cinema Conversations with Stephen P. Jarchow"" (2011)",talk-show,comedy
Bangarada Manushya (1972),drama,drama
Breakup by Jury (????),drama,drama
"""Haven't We Met Before?"" (????)",drama,drama
Age of Deceit 2: Alchemy and the Rise of the Beast Image (2014),documentary,documentary
Hired Wife (1940),comedy,comedy
In the Money (1958),comedy,drama
Airplane Disasters (2006),drama,drama
My Pet Monster (1986),comedy,comedy
Magnatul (2004),drama,drama
I Feel Pretty (2018),comedy,drama
Cornelius (2008),drama,drama
Thieves Fall Out (1941),comedy,comedy
Dries Van Noten Retrospective (2014),short,documentary
Beach Boy (2010),short,short
El Corredor (2004),documentary,drama
"""Yelling & Thinking"" (2013)",biography,comedy
Bindlestiffs (2012),comedy,drama
Super Hero Party Clown (2010),comedy,comedy
"""Made in the Nineties"" (????)",drama,documentary
Bodies of Water (2018),short,drama
Eommaya nunaya gangbyeon salja (1968),drama,drama
Nous avons partagé le pain et le sel (2001),documentary,documentary
Showdown at Eagle Gap (1982),western,drama
Pedro E. Guerrero: Portrait of an Image Maker (2013),documentary,documentary
The Heart Is a Lonely Hunter (1968),drama,drama
Love Will Keep Us Together (2013),comedy,comedy
Because I Could Not Stop for Death (2013),drama,short
Washington Interns Gone Bad (2003),comedy,comedy
"""Idiot"" (1991)",drama,drama
Banta (2008),drama,documentary
The Dialogue: An Interview with Screenwriter David Seltzer (2007),talk-show,documentary
Pandemic: The Case of the Killer Flu (1999),documentary,documentary
"""G Request Show"" (2016)",talk-show,documentary
Hey Slick (2005),drama,drama
Desde las aguas (2010),documentary,documentary
Saath Saath (1982),drama,drama
"The Sacred Triangle: Bowie, Iggy, and Lou (2010)",documentary,documentary
"""Groovy Foods!"" (2014)",reality-tv,reality-tv
The Last 200 Feet: Roll 1 (2015),short,short
Lawn Dogs (1997),drama,drama
The Cliff (2017/I),drama,drama
Alleyball (2006),comedy,documentary
Celui qui doit mourir (1957),drama,drama
How They Make Adult Movies (1997),documentary,adult
C.A.N.D.L.E.S.: The Story of the Mengele Twins (1990),documentary,documentary
Putin Forever? (2016),documentary,drama
Ultimate Iron Man: The Making of 'Iron Man 2' (2010),documentary,documentary
"""Vida y obra de Octavio Paz. Cantar y contar."" (2014)",documentary,documentary
Xoxo (2014),short,documentary
Sweet Remedy: The World Reacts to an Adulterated Food Supply (2006),documentary,documentary
"""Coolfuel Roadtrip"" (2005)",reality-tv,documentary
Midnight Tango (2011),musical,documentary
Last Days of America (2005),drama,drama
"""Oxygen"" (2013)",talk-show,documentary
How to Build a Bionic Man (2013),documentary,documentary
Deserto (2017),drama,documentary
"""Los teatros del pueblo"" (1998)",documentary,documentary
Pushing the Elephant (2010),documentary,drama
"""Demanded"" (2009)",music,documentary
Vrazhyi tropy (1935),drama,documentary
Lioness (2018),action,drama
Vampyre Tales (2005),horror,documentary
Extraordinary: Stan Lee (2017),documentary,documentary
Wonder Valley (2015),horror,horror
"""The Sound of Winter Sean Pettit"" (2015)",biography,documentary
Bui doi Cho Lon (2013),action,action
"""Walking for the Roses"" (2018)",reality-tv,documentary
"""Bunte Now"" (2016)",news,documentary
Airport: Shaira & Me (????),romance,drama
K9 Guardians (2015),documentary,documentary
Sinatra and Friends (1977),music,documentary
Queerft: Queer Factory Tales (2004),fantasy,short
Street Monkeys (2009),documentary,comedy
"""Sunshine in Me"" (2014)",romance,drama
Cass & Cary: Who Wants to Be a Billionaire? (2002),comedy,drama
America's Most Haunted Inns (2004),documentary,documentary
Red Red Rope (2008),drama,drama
Sesión continua (1984),drama,drama
The Custodian (2012),drama,drama
Criatura (????),sci-fi,documentary
Bible Revelations: The Sacred Codes (2015),documentary,documentary
"""Persona 4 the Golden Animation"" (2014)",animation,drama
Mars: The Journey (2015),documentary,documentary
This is Honduras (????),documentary,documentary
The Curtain Falls (1934),drama,drama
"""7 Lives Xposed"" (2013)",drama,comedy
If I'm Lucky (1946),musical,comedy
El regalo (2003),short,documentary
V noktite na poroka (1927),drama,drama
Khane Black (2012),thriller,drama
Presumed Dead in Paradise (2014),thriller,drama
Hand (1998),comedy,comedy
Lovers: Piccolo Film Sull'amore (2017),drama,drama
This Is Plastic (2014),documentary,documentary
Affaire in Rio de Janeiro (1972),adult,drama
Thomas & Friends: The Complete Series 12 (2011),animation,comedy
Infinity Blade III (2013),fantasy,drama
A Possessed House (????),comedy,horror
Race to the Emmys (2007),documentary,documentary
"Aftermath, the Second Flood (2013)",documentary,documentary
Zoey Saves Christmas (????),family,drama
Dongeng rangkas (2011),documentary,short
Kalyug Aur Ramayan (1987),drama,drama
Daniel: The Movie (2006),drama,documentary
Sibaji (1987),drama,drama
Now We're in the Air (1927),comedy,comedy
Pursuit of Loneliness (2012),drama,drama
Sista ringen (1955),drama,drama
WWE Unforgiven (2006),sport,sport
Vatsyayana Kamasutra (2001),thriller,drama
Inkubus (2011),horror,horror
La ventana (2008),drama,drama
Muttley and Co (????),family,comedy
"""Mann to Mann"" (2004)",comedy,comedy
Santa Barbara (2012),drama,drama
Out with the Old (2011),short,short
Ikonostasat (1969),drama,drama
Fair Game (2017),documentary,documentary
Seal: Live in Paris (2005),music,music
Reading Festival (1997),music,documentary
Planet of the Vampire Women (2011),sci-fi,sci-fi
Dead by Friday (2012),drama,comedy
Shattered Hopes: The True Story of the Amityville Murders - Part III: Fraud & Forensics (2014),documentary,documentary
Love Never Fails/Forever Found (2013),short,documentary
I'm on Fire (2009),drama,drama
Bear With Me (2017),short,drama
Después del Zapatismo (2009),documentary,documentary
Lost (2018),drama,drama
Can We Take a Joke? (2015),documentary,comedy
Sound Tracks: Music Without Borders (2012),documentary,music
Tupamaros (1997),documentary,documentary
No One (2012/II),short,drama
Streetscapes (2017),documentary,documentary
"""The Bantu Hour"" (2015)",comedy,comedy
Osvajanje sloboda (2007),documentary,documentary
Sole Survivor (2010),documentary,documentary
Disney Holiday Magic with Samantha Brown (2007),documentary,documentary
Shabab emraa (1956),drama,drama
Digital Sex (2001),documentary,documentary
Kathleen Kilbane: The Little Saint of Achill Island (2015),short,drama
Moon Palace (2000),short,drama
The Balance (2005),drama,comedy
A Housekeeper's Revenge (2016),drama,drama
Tache (2007),comedy,drama
Damsel Stories (2014),adult,adventure
Brother Minister: The Assassination of Malcolm X (1994),documentary,documentary
Man's Search for Meaning (????),biography,documentary
The Witch Chronicles 2: Spirits of Ayahuasca (2016),horror,documentary
"""Walking with Monsters"" (2005)",documentary,documentary
Vampire Vermont (2000),horror,horror
Blue Fire (2002),drama,comedy
"""Beat the Pros"" (2014)",reality-tv,documentary
Dive to the Bottom of the World (2009),documentary,documentary
Howling IV: The Original Nightmare (1988),horror,horror
Lost Continent (1951),sci-fi,comedy
My Name Is Khan (2013),action,drama
Adultery for Fun & Profit (1971),adult,drama
Scotland on Screen (2009),documentary,documentary
"""Avant*garde"" (2008)",documentary,documentary
Shockers: Deja Vu (1999),thriller,drama
Getting Over (2017/III),documentary,drama
40 (1999),comedy,comedy
"""CMT's All Jacked Up"" (2009)",reality-tv,comedy
Love Stalker (2011),comedy,drama
Bound by the Wind (1992),documentary,documentary
The Morning Ritual (2008),short,short
Family Covenant (2016),horror,comedy
Le temps perdu (1964),short,comedy
5 x 90: The Wake (2005),short,documentary
"Elephant, Return to the Wild (2007)",documentary,documentary
Huang fei hong si da di zi (1977),action,drama
Beautiful Lives (2017),drama,drama
"Palabras, mapas, secretos y otras cosas (2015)",documentary,documentary
Casebook (2010),short,drama
Rockboy (2002),short,drama
Salt Water (2016/I),drama,drama
Robert Schimmel: Life Since Then (2009),comedy,documentary
"""Imaginext Adventures"" (2013)",animation,short
Korea to the World: Speed Nation (2009),documentary,documentary
"""Varney the Vampire or the Feast of Blood"" (2016)",horror,horror
L'hôtel du libre échange (1934),comedy,comedy
Incredible Diggers (2015),documentary,documentary
"I'm from Warsaw, I'm from Prague, I Don't Know Where I'm From... (1998)",documentary,documentary
America's Iliad: The Siege of Charleston (2007),history,documentary
Benjamim (2003),drama,drama
Determined 2 Make It (2016),documentary,documentary
224 First Avenue (2002),adult,comedy
Desperately Seeking Paul McCartney (2008),documentary,documentary
Shaapa (2001),drama,drama
Bridge Across Time (1985),horror,drama
10 Most Evil Serial Killers (2015),documentary,thriller
Power Hungry Animals (2018),drama,drama
"""Chuggers"" (2014)",comedy,comedy
Busgirl (2006),drama,drama
A Safe Place (2017),drama,drama
Photographer Gabor Szilasi (2017),documentary,documentary
As perimenoun oi gynaikes! (1998),comedy,drama
So's Your Old Man (1926),comedy,comedy
"""Deka-Log: A Finding Me story"" (2017)",drama,documentary
Brooklyn - Gusinje (1988),drama,drama
"Gang Bangin' Fo' Life: Out on Bail, Vol. 2 (2007)",drama,documentary
The Essence of Combat: Making 'Black Hawk Down' (2002),documentary,documentary
Ecstasy of Gold (2009),western,western
In the Footsteps of Jesus (2003),documentary,documentary
Gangster Girls (2008),documentary,documentary
Ishqedarriyaan (2015),romance,drama
Roman Buildings (2014),drama,documentary
Welcome Joy (2010),music,documentary
Re: A Pier (2016),documentary,documentary
"""Miss Guided"" (2008)",comedy,comedy
Harem Hooters (1998),adult,drama
Forever Yours (2008),short,short
Deadliest South Africa (2016),documentary,documentary
"Stormy, the Thoroughbred (1954)",family,documentary
Il Giardino: The Gardens of Little Italy (2007),documentary,documentary
Drum (2016),crime,drama
Mauvais garçon (1993),drama,drama
Eurotravelling (2000),documentary,documentary
The Faithful (????),drama,drama
Barna Hedenhös i världsrymden (1961),animation,drama
Hell Hath Blue Skies (2006),comedy,drama
The Vanquished (1953),western,drama
Compulsory Hell-mate (2006),short,drama
The Destiny of the Lords of Power: Origins (2012),short,drama
A Caminho das Índias (1979),documentary,documentary
Paramnesia (2017/I),sci-fi,drama
Broken Dreams: The Man I Always Wanted to Be/The Story of James Dupree (2015),documentary,documentary
On a Bridge (1950),short,drama
The Fighting Ranger (1934),western,western
Jingle All the Way (2011),animation,short
Ah Ming's Macau (1996),short,drama
Una pared para Cecilia (2011),drama,drama
-196 (2014),drama,drama
Carlos Santana: Presents Blues at Montreux 2004 (2006),music,comedy
Main Street Speaks (2012),documentary,documentary
Lyuk az életrajzon (1973),comedy,drama
"""Post"" (2018)",comedy,comedy
Remedial Attraction (2006),comedy,drama
Hotspots (2008),documentary,documentary
F-27: The Movie (2014),drama,drama
Kaktus i Elena (2006),drama,drama
Enker Panjuni (1992),comedy,drama
The Inner Light (1995),drama,drama
"""Semi-détaché"" (1987)",comedy,comedy
How 2 Make a Film: Billion $ Weekend (2015),documentary,documentary
La madre (2009),drama,drama
The Fun Park (2007),horror,horror
Yorktown (2006),history,documentary
"""Moynihan"" (1976)",drama,drama
Eminent Domain (2009),short,drama
Amos 'n' Andy: Anatomy of a Controversy (1983),documentary,documentary
Accidental Johnny (????),family,drama
Voices of October (2015),documentary,documentary
Kodachrome (2017),drama,documentary
Hutagang (1996),short,documentary
The Baby and the Battleship (1956),comedy,drama
Vidaextra (2013),drama,drama
By EneMies (2008),drama,drama
"""Vaffelhjarte"" (2011)",family,comedy
The Mirror (2011),short,documentary
The Green Goddess (1930),adventure,drama
Welcome to Leith (2015),documentary,documentary
Na pólnoc od Kalabrii (2009),documentary,documentary
Wreck (2015),drama,drama
Pustoy dom (2012),drama,drama
The Man in the Empty Chair (2015),drama,drama
Clean and Sober (1988),drama,drama
At Work with Stephan Haimerl (????),documentary,documentary
"Louise Bourgeois: The Spider, the Mistress and the Tangerine (2008)",documentary,documentary
"""Summer of '75"" (1975)",talk-show,documentary
The East London Story: Slap or Die (2013),comedy,drama
Shazai no ôsama (2013),comedy,comedy
WWF One Night Only (1997),sport,action
The Music Teacher (2012),drama,comedy
Asham (2012),drama,documentary
Wolfpack (1988),drama,comedy
Battle Jitni: The Danger Element (2010),action,action
Die Kinder meiner Tochter (2013),comedy,drama
