TITLE,original_genre,predicted_genre
Echoes (2007),short,drama
Gouverneurs de la rosée (1976),drama,drama
Blood Money (2001),documentary,documentary
First Love Letter (1991),romance,drama
Extralarge: Miami Killer (1991),action,drama
The Thickness of Delirium (2007),drama,drama
Moon Rider (2012),documentary,drama
"""The Renovators"" (2011)",reality-tv,drama
"""My School, Our Future"" (2015)",documentary,documentary
The Last Trackers of the Outback (2007),documentary,drama
An Apartment in New York (2016),comedy,comedy
The Dancing Man (1992),documentary,documentary
Hesar (1984),drama,drama
Thiru Thiru (2005),drama,drama
Tre della ventidue (2008),documentary,drama
The Sweetest Hippopotamus (2012),short,drama
Olhando para as Estrelas (2016),documentary,documentary
Ganhar a Vida (2001),drama,drama
Thunder and Reins (2007),documentary,drama
Hantu Kapcai (2012),comedy,drama
Nannimo detekonai hanashi (2013),short,documentary
More Than a Game (1992),sport,comedy
Passion and Prejudice (2001),drama,drama
Wine Tasting (2017),drama,drama
Justice Devil (2014),thriller,drama
Giorni e nuvole (2007),drama,drama
The Flame Within (1935),drama,drama
Dead Farm (????),horror,drama
I Want to Be a Pilot (2006),short,documentary
North for Anthracite: The Crested Butte Branch (2010),documentary,documentary
"""The Promised Land"" (1995)",documentary,documentary
Unseen Enemy (2017),documentary,documentary
A Man's Fight (1919),drama,comedy
Challenger (????),drama,documentary
"""Streetball Extreme: Battle for Europe"" (2006)",sport,drama
One Day We Arrived in Japan (2017),documentary,drama
Tal (????),drama,drama
A Host of Trouble (2005),short,drama
"Mestecko aneb Sláva vítezum, cest porazeným (2003)",comedy,documentary
Waffle Hut (2012),comedy,comedy
Jim Breuer: Let's Clear the Air (2009),comedy,drama
Reality Queen! (2016),comedy,short
Reflections (2017/VIII),short,documentary
Gita (2016),drama,drama
Lucie de tous les temps (2003),documentary,drama
0 texvertices (2000),short,drama
Freddie's Hairfood Factory (????),music,documentary
The Forgotten District (2008),documentary,documentary
Majimak milae (1980),drama,drama
Moglie per una notte (1952),comedy,drama
Hardball: All Balls Don't Bounce (2008),action,documentary
Laramie (1949),western,western
Man for a Day (2012),documentary,documentary
Instant Karma (2017),thriller,drama
Immeritus (2007),short,short
Exit Strategy (2015),action,short
Wett (????),drama,short
Skin (2017/II),short,drama
A Crisis Within (2010),documentary,documentary
Getting Out of Rhode Island (2003),drama,western
Heart of Now (2010),drama,drama
Hranjenik (1970),drama,adventure
Suburban Madness (2004),drama,drama
I Am a Talkshow Survivor (2002),documentary,drama
On Bloody Sunday (2007),horror,drama
The Woods (2013/I),thriller,horror
Mädchen mit offenen Lippen (1972),comedy,drama
Clara (2016/V),short,drama
"United We Stand, Divided We Fall: The Making of 'Captain America: Civil War' (2016)",documentary,documentary
"""Tamiô"" (2015)",comedy,drama
The Plague of the Zombies (1966),horror,drama
V mir i bran - an avan 'sirech napred' (1994),documentary,short
"""W.A.C.K."" (2006)",family,sport
Fongaluli (1972),fantasy,short
Investigating the Afterlife (2008),documentary,documentary
The Cossack Whip (1916),drama,drama
Thieves of Fortune (1990),action,drama
In the Lake of the Woods (1996),drama,drama
Blockaholics (2006),reality-tv,drama
Voyoucratie (2015),thriller,comedy
"""Dear Food Network"" (2008)",family,drama
"""Rakshasa Street"" (2017)",fantasy,drama
The Woman in the House (1942),short,horror
Ganeun bom oneun bom (1959),drama,drama
Night at the Museum: Monkey Business (2007),short,documentary
"One Diving, One Falling (2016)",short,documentary
The House of the Dead (????),horror,drama
Silent Britain (2006),documentary,documentary
"Mozzman Episode 1: Charlie, Eddie, and Mozzman (2009)",short,drama
Conversations with Coco (2017),talk-show,drama
Pardonnez-moi (2006),drama,drama
The Doctor (1991),drama,short
Space Men (1960),sci-fi,documentary
Do You Know the Milkyway? (1985),drama,drama
The Collection (2005),drama,documentary
"""Mutant: Leaving Humanity Behind"" (2012)",sport,drama
Church: The Movie (????),drama,short
The Great Lester Boggs (1974),drama,drama
Dreaming in Baltimore (2012),drama,drama
The Long Night of Imagination (2016),drama,thriller
The Last Bus Home (1997),drama,documentary
At the Pole of Heaven (2012),music,documentary
Partizántól kurtizánig (2014),documentary,drama
The Burning Times (1990),documentary,documentary
Out of Love (????),drama,drama
Rendezvous at Ningaloo (1993),documentary,documentary
SC Featured: True North (2017),documentary,documentary
The Gay Marriage Thing (2005),documentary,documentary
"""Forgot"" (2017)",drama,drama
Jazz Funeral for Democracy (2018),documentary,drama
Kentucky Rifle (1955),western,drama
A Haunting on Hamilton Street (2010),documentary,horror
In Search of History: The Night Tulsa Burned (1999),history,documentary
Get your Gonads (2018),comedy,documentary
The Trees Have Names (2017),thriller,drama
"""AppTV"" (2011)",news,documentary
Un Printemps d'Ailleurs (2017),drama,drama
Esmy Mostafa Khamis (2013),documentary,documentary
Eomeoniui him (1960),drama,drama
Ein Sommer in Masuren (2015),comedy,drama
The Grief (2009),horror,drama
Oscar (1960),comedy,drama
Solnechnyy udar (2014),drama,drama
Lillian Gish in a Liberty Loan Appeal (1918),short,drama
Round Trip (2003),drama,drama
The Bourne Supremacy: Crash Cam - Racing to the Streets of Moscow (2004),short,documentary
Daddy I Want a Child (2006),short,drama
Hustle (????/I),action,action
Wherever the River Takes You (2015),drama,documentary
Ayer Maravilla Fui (2017),sci-fi,drama
"""Ballroom Bootcamp"" (2005)",reality-tv,drama
Corridos sin rostro (1995),documentary,short
Asphalt (2016/III),documentary,documentary
Heap O' Trouble (2002),comedy,drama
Raspoutine (1954),drama,short
Gijs (2017),documentary,drama
The Welsh Great Escape (2003),comedy,documentary
The Kidnapping of Maya Gates! (2008),adventure,adult
Once Upon a Time in the CIA (2007),documentary,comedy
Glamour (2000),drama,drama
Brainwashed America: Taste the Fear (2016),documentary,documentary
Mr. and Mrs. Iyer (2002),drama,drama
Ruby (????),animation,thriller
Wave of Change: Balinese Surfer 2 (2002),documentary,documentary
Ser o estar (2008),drama,comedy
Filmen om Haveje (1984),documentary,documentary
Nudes on Tiger Reef (1965),drama,drama
Brichos: A Floresta é Nossa (2012),animation,comedy
The Dialogue: An Interview with Screenwriter Jim Uhls (2006),talk-show,short
Trappeurs de volcans (2010),documentary,documentary
A Bucket list of a 17 year old boy (2015),documentary,documentary
Single Belief (2016),short,drama
Hochzeitskönig (2015),comedy,drama
Between Entrance and Exit (2013),short,drama
Hardcore (1994),adult,drama
Stand (2009/I),documentary,documentary
In the Company of Strangers (2001),drama,drama
Proudly We Stand: The Inauguration of Barack Obama (2009),documentary,documentary
Hanbleceya (2005),short,drama
UFC 192: Cormier vs. Gustafsson (2015),sport,sport
Mittal v/s Mittal (2010),drama,drama
Happy New Year (1956),music,documentary
Ded na si Lolo (2009),comedy,documentary
Hotel Beautifool (2017),comedy,short
Prizori (1961),drama,drama
Philadelphia (1993),drama,drama
Aliyah: the Exodus from the Northern Lands (1999),documentary,documentary
Sons of the Father (????),drama,drama
Marie Curie: The Woman Behind the Mind (2002),biography,drama
Objectivo Europa (2010),documentary,documentary
Shark Attack Survivors (2006),documentary,documentary
Iraqi Odyssey (2014),documentary,documentary
Mouth of the Wolf (????),drama,documentary
La bomba (1999),comedy,comedy
Matrix IV (2010),short,short
Carnal Confessions (2002),drama,comedy
Widdershins (2003),short,documentary
"""Dogtor"" (2012)",comedy,drama
Unseen Forces (1920),drama,drama
Your Friendly Local Butcher (2005),short,drama
Elea (????),sci-fi,documentary
Cheonha jeilgwon (1979),action,comedy
"Transformacja cz. 4: Zloto, mieso, konwergencja i wyscigi na lawetach (2016)",documentary,drama
Thank You Ladies and Gentlemen (2014),documentary,documentary
Waiting (1990),short,documentary
Jia Jia (1969),family,drama
"""Robert Kennedy and His Times"" (1985)",drama,documentary
QIK2JDG (2002),short,drama
Not Fashion Alone: Contemporary Fashion from Central Europe (2012),documentary,documentary
Borderline (1930),drama,drama
"""PillA"" (2017)",sci-fi,drama
Tom's Wife (2004),drama,drama
"""The A Force"" (1996)",documentary,comedy
From RISK to ACTION: Women and HIV/AIDS in Ethiopia (2004),documentary,documentary
Siddhant (2014),drama,thriller
Visions of 'The Happening' (2008),short,documentary
Gay for Pray: The Erotic Adventures of Jesus Christ (2017),comedy,drama
The Art of Dying; the Act of Living (????),drama,drama
Grown Ups (2010/I),comedy,drama
Ten Billion (2015),documentary,documentary
Nymalt (2004),short,thriller
Etcetera (2008),short,drama
O Thanasis kai to katarameno fidi (1982),comedy,drama
Ptown Diaries (2009),documentary,documentary
Ultrachrist! (2003),comedy,drama
"""MSN Music in Concert"" (2006)",music,documentary
Journey of a Story (2012),drama,drama
Bunny Suits (2009),short,drama
Introworld (????),animation,drama
Gadjo (2014),documentary,drama
Outlaws of Pine Ridge (1942),western,western
Magic Bullet (2004),documentary,documentary
Allemagne 90 neuf zéro (1991),drama,documentary
Dream Home (2006),horror,documentary
Basketball Girlfriend (2014),drama,drama
Postcards from Ukraine (2016),documentary,documentary
Schottentor (2009),drama,documentary
A Hora do Medo (1986),horror,drama
Baskin (2012),documentary,drama
Seulliping byuti (2008),drama,drama
"""Elmo's World"" (1998)",family,thriller
The Mental State (2018),drama,comedy
"""Malal"" (2009)",drama,documentary
La Noche del Chihuahua (2012),comedy,drama
Swiatlo (2011),short,drama
Aai Tuza Ashirwad (2004),drama,drama
Beyond Belief: Honeymoon at Burning Man (2009),documentary,documentary
Me'ever Laharim Vehagvaot (2016),drama,drama
My Funny Valentine (2012),drama,drama
"""Die Bertinis"" (1988)",drama,drama
"""Culinary Genius"" (2017)",reality-tv,documentary
Nu-guna je myeonge jukkoshipda (2012),drama,short
Running Scared (1972),drama,drama
Romaine par moins 30 (2009),comedy,drama
Waiting for Tomorrow (2007),drama,drama
Tombé du ciel (1946),comedy,drama
Clickers and Chickers: Pretty in Punk (2013),reality-tv,documentary
"""American Harvest"" (2015)",documentary,documentary
The Homecoming (1996),drama,drama
Rupan sansei: Chateau de Cagliostro Saikai (1997),adventure,documentary
Survival of the Film Freaks (2017),documentary,documentary
The Last Motel (1981),horror,comedy
"""Big Ass Agency"" (2012)",comedy,drama
Mario Frangoulis Live with the Boston Pops (2012),music,drama
Bra Wars (2000),documentary,documentary
Suorani Duorani (2001),drama,fantasy
Swami (1977),drama,drama
The Marksman (1953),western,drama
Impedimento (2008),drama,documentary
Desdemona: A Love Story (2009),drama,drama
"""Color World with Gary Spetz"" (2012)",reality-tv,drama
Dristor (2014),drama,drama
Hellinger (1997),horror,drama
The Investigator (2010),mystery,drama
Passer By (2004),drama,comedy
Jiang hu san nu xia (1970),action,drama
Side Streets (1998),comedy,drama
Aldrig mere i morgen (2017),drama,drama
Paradise Lost (2003/I),documentary,drama
Who's Sorry Now? (2012),documentary,documentary
"""The Imperfect Sculpture"" (2003)",crime,documentary
Cessez-le-feu (2016),history,drama
Der Elefant vergißt nie (1995),short,comedy
Fall from Grace (1994),drama,drama
Flip the coin - Den bitre smag af te (2008),documentary,documentary
Operation Christmas List (2016),family,drama
The Queen of Versailles (2012),documentary,drama
Loop (2014/I),drama,documentary
The Sage Hen (1921),western,drama
Purgatory (2006),short,drama
Curandero (2005),horror,horror
Moronga (2016),mystery,documentary
Jitensha toiki (1990),drama,drama
The Pierced Heart & the Machete (2012),documentary,drama
The Ghost and the Bomb (????),adventure,documentary
Chasing Providence (2018),thriller,drama
Laurel Blake's Favorite Bondage Positions (1994),adult,drama
Die grüne Insel - Eine Zeitreise nach Irland (2009),documentary,documentary
Kingdom: Fall of Illandrieal (2019),fantasy,documentary
Diary of Darkness (2014),drama,documentary
Open All Night (2016/II),drama,short
Be a Healthy Woman (2009),documentary,documentary
Hibi rokku (2014),comedy,documentary
Europe's Last Dictator (2012),documentary,documentary
Baptized by Desire (????),drama,documentary
36 Hour Layover (2016),comedy,drama
Krotoa (2013),documentary,drama
Chasing Solace (2015),comedy,drama
"The Same Love, the Same Rights (2013)",documentary,documentary
Juan y Vanesa (????),drama,drama
In der Fremde (2014),documentary,drama
"""Funny Valentines"" (2015)",comedy,comedy
"""El auténtico Rodrigo Leal"" (2005)",comedy,drama
Agneepankh (2014),drama,drama
"Eleven Days, Eleven Nights 2 (1990)",drama,drama
The Last Visit (2007),short,documentary
Riding for Jesus (2011),documentary,drama
Living Warbirds: Steel Warriors (2009),documentary,documentary
Teenage Kung Fu Cottontails (2014),fantasy,drama
Fumiko no umi (2007),drama,drama
Spin (1995),documentary,documentary
One Last Job (2008),short,short
Art of Darkness (2012),horror,drama
"""Pro Beach Hockey"" (1999)",sport,documentary
La perrera (2006),drama,documentary
"A la vida, a l'amor (1998)",drama,horror
TMO@The Castle (2011),documentary,drama
"""Maya Thirrai"" (2017)",thriller,drama
Paranormal Asylum (2013),horror,drama
The Primrose Path (1925),drama,drama
El apando (1976),drama,drama
50 to 1 (2014),drama,drama
Reunion (2008/VI),documentary,documentary
Soul Killer (2009),thriller,drama
Marc-Marie Huijbregts: Marc-Marie Punt (2012),comedy,thriller
Bert and Arnie's Guide to Friendship (2013),comedy,drama
The Killing of Angel Street (1981),thriller,horror
Stand Up (2009),drama,drama
"""10454"" (2017/I)",animation,short
The Testing Block (1920),western,drama
Disconnect (2009),short,documentary
Heading Liberty (????),documentary,drama
House of Terror (2013),horror,drama
Saga of a Crew 2008 Special Edition (2008),sci-fi,sci-fi
Paper or Plastic? (2008),documentary,drama
Lyubov: Love in Russian (2017),documentary,drama
Sunny (1930),musical,drama
The Hamlet of Canfield Gardens (????),documentary,drama
"""Game Lodge"" (????)",action,thriller
Ladrones (2015),comedy,action
The John Entwistle Band: Live (2004),music,comedy
In Sheep's Clothing (2016),thriller,documentary
Tretí sarkan (1985),sci-fi,western
Transitions (2017/I),short,short
Inside Spontaneous Human Combustion (2006),documentary,documentary
Chonmage purin (2010),comedy,documentary
The 40 Year Journey of Marvin L. Winans (2017),documentary,documentary
The Earthquake (2015),documentary,documentary
Enough About You (2017),comedy,drama
"""Nemas Problemas"" (2015)",reality-tv,drama
The New Governess (1909),short,short
Epic Cat Runner (2015),adventure,drama
Closer and Closer (1996),thriller,drama
Dykaren (2000),thriller,drama
Mati suri (2009),horror,drama
David Icke: Beyond the Cutting Edge (2008),documentary,documentary
Rockabilly Zombie Weekend (2013),horror,horror
Poes Poes Poes (2014),short,documentary
Prestazione straordinaria (1994),drama,drama
Smoke Screen (2007),family,drama
The Inner Circle (2015),drama,drama
Sine-chak (1977),drama,drama
Poklonnitsa (2012),drama,drama
Color of a Brisk and Leaping Day (1996),drama,documentary
As pik (2012),drama,drama
Fabulous! The Story of Queer Cinema (2006),documentary,documentary
Lopovi prve klase (2005),comedy,drama
"Bruit de fond, une place sur la terre (2002)",documentary,documentary
